Ikurup,Village,Ikurup,"Tafea,",East,Tanna,,,,,,
Ikutuhmien,Village,Ikutuhmien,"Tafea,",East,Tanna,,,,,,
Ilamre,Village,Ilamre,"Penama,",Central,Pentecost,,,,,,
ileksen,noun,election,,,,,,,,,
ileksen,noun,election,,,,,,,,,
ilektem,verb,elect,,,,,,,,,
ilfis,noun,eel,,,,,,,,,
Ili,Village,Ili,"Malampa,",North,East,Malakula,,,,,
Ilisilis,Village,Ilisilis,"Tafea,",East,Tanna,,,,,,
Ilmanga,Village,Ilmanga,"Tafea,",North,Tanna,,,,,,
Ilpanak,Village,Ilpanak,"Tafea,",West,Tanna,,,,,,
Ilpeutu,Village,Ilpeutu,"Tafea,",East,Tanna,,,,,,
Imaemsine,Village,Imaemsine,"Tafea,",West,Tanna,,,,,,
Imaen,Village,Imaen,"Tafea,",West,Tanna,,,,,,
Imafen,Village,Imafen,"Tafea,",North,Tanna,,,,,,
Imai,Village,Imai,"Tafea,",West,Tanna,,,,,,
Imakal,Village,Imakal,"Tafea,",West,Tanna,,,,,,
Imaki,Village,Imaki,"Tafea,",South,Tanna,,,,,,
Imale,Village,Imale,"Tafea,",Aniwa,,,,,,,
Imalet,Village,Imalet,"Tafea,",East,Tanna,,,,,,
Imana,Village,Imana,"Tafea,",South,Tanna,,,,,,
Imanaka,Village,Imanaka,"Tafea,",West,Tanna,,,,,,
Imapel,Village,Imapel,"Tafea,",West,Tanna,,,,,,
Imapusaine,Village,Imapusaine,"Tafea,",North,Tanna,,,,,,
Imarae,Village,Imarae,"Tafea,",Futuna,,,,,,,
Imarkakak,Village,Imarkakak,"Tafea,",South,Tanna,,,,,,
Imaru,Village,Imaru,"Tafea,",West,Tanna,,,,,,
Imasu,Village,Imasu,"Tafea,",West,Tanna,,,,,,
Imayo,Village,Imayo,"Tafea,",East,Tanna,,,,,,
Imealone,Village,Imealone,"Tafea,",West,Tanna,,,,,,
imegresen,noun,immigration,,,,,,,,,
imeil,noun,email,,,,,,,,,
imeilem,verb,send,email,message,,,,,,,
imej,noun,image,,,,,,,,,
imel,noun,email,,,,,,,,,
imelem,verb,send,email,message,,,,,,,
Imereupow,Village,Imereupow,"Tafea,",East,Tanna,,,,,,
imigresen,noun,immigration,department,,,,,,,,
Imnakaip,Village,Imnakaip,"Tafea,",North,Tanna,,,,,,
impoten,adjective,important,,,,,,,,,
independen,adjective,independent,,,,,,,,,
independens,noun,independence,,,,,,,,,
indipenden,adjective,independent,,,,,,,,,
indipendens,noun,independence,,,,,,,,,
infomesen,noun,information,,,,,,,,,
ing,noun,ink,,,,,,,,,
ingbin,noun,ink,bean,,,,,,,,
ingkludum,verb,include,,,,,,,,,
Inglan,noun,England,,,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
Inglis,noun,English,,,,,,,,,
inkludum,verb,include,,,,,,,,,
insaed,adv.prep,inside,,,,,,,,,
insis,noun,inch,,,,,,,,,
institusen,noun,institution,,,,,,,,,
intanet,noun,internet,,,,,,,,,
interes,adjective,interested,,,,,,,,,
intres,adjective,interested,,,,,,,,,
INTV,Abbreviation,Vanuatu,Institute,of,Technology,Education,,,,,
invitesen,noun,invitation,,,,,,,,,
Ipai,Village,Ipai,"Tafea,",West,Tanna,,,,,,
Ipau,Village,Ipau,"Tafea,",Futuna,,,,,,,
Ipayato,Village,Ipayato,"Sanma,",South,Santo,,,,,,
Ipeukel,Village,Ipeukel,"Tafea,",East,Tanna,,,,,,
Ipilmai,Village,Ipilmai,"Tafea,",West,Tanna,,,,,,
ipkagien,Village,ipkagien,"Tafea,",East,Tanna,,,,,,
Ipota,Village,Ipota,"Tafea,",East,Erromango,,,,,,
Iquaramanu,Village,Iquaramanu,"Tafea,",East,Tanna,,,,,,
ira,interjection,sorry,,,,,,,,,
iraira,interjection,sorry,,,,,,,,,
Irakik,Village,Irakik,"Tafea,",West,Tanna,,,,,,
IRCC,Village,IRCC,"Sanma,",South,East,Santo,,,,,
IRHO,Village,IRHO,"Sanma,",South,East,Santo,,,,,
Irulkolewa,Village,Irulkolewa,"Tafea,",East,Tanna,,,,,,
is,noun,east,,,,,,,,,
Isaaka,Village,Isaaka,"Tafea,",West,Tanna,,,,,,
Isaka,Village,Isaka,"Tafea,",East,Tanna,,,,,,
Isangel,Village,Isangel,"Tafea,",West,Tanna,,,,,,
Isarkei,Village,Isarkei,"Tafea,",East,Tanna,,,,,,
Isavai,Village,Isavai,"Tafea,",Aniwa,,,,,,,
isi,adjective,easy,,,,,,,,,
Isia,Village,Isia,"Tafea,",Futuna,,,,,,,
Isiai,Village,Isiai,"Tafea,",South,Tanna,,,,,,
Isini,Village,Isini,"Tafea,",West,Tanna,,,,,,
Iskariot,noun,Iscariot,surname,of,Judas,,,,,,
iskos,noun,east,coast,,,,,,,,
Isrel,noun,Israel,country,,,,,,,,
Ista,noun,Easter,,,,,,,,,
Isuan,Village,Isuan,"Tafea,",North,Tanna,,,,,,
Itakoma,Village,Itakoma,"Shefa,",North,Tongoa,,,,,,
Itali,noun,Italy,country,,,,,,,,
Itangutu,Village,Itangutu,"Tafea,",Aniwa,,,,,,,
Itapua,Village,Itapua,"Tafea,",South,Tanna,,,,,,
Itaromara,Village,Itaromara,"Tafea,",Futuna,,,,,,,
Itavai,Village,Itavai,"Tafea,",Futuna,,,,,,,
Itchepthav,Village,Itchepthav,"Tafea,",Aneityum,,,,,,,
Itiopia,noun,Ethiopia,country,,,,,,,,
Itonga,Village,Itonga,"Tafea,",North,Tanna,,,,,,
Itunga,Village,Itunga,"Tafea,",West,Tanna,,,,,,
ivanjelis,noun,evangelist,,,,,,,,,
iven,adjective,even,,,,,,,,,
iven,noun,event,,,,,,,,,
ivining,noun,evening,late,afternoon,,,,,,,
Iwahlan,Village,Iwahlan,"Tafea,",North,Tanna,,,,,,
Iwahu,Village,Iwahu,"Tafea,",West,Tanna,,,,,,
Iwarao,Village,Iwarao,"Tafea,",West,Tanna,,,,,,
Iwarua,Village,Iwarua,"Tafea,",North,Tanna,,,,,,
Iwel,Village,Iwel,"Tafea,",North,Tanna,,,,,,
Jaena,noun,China,,,,,,,,,
Jaenis,noun,Chinese,,,,,,,,,
Jaeras,noun,Jairus,bible,word,,,,,,,
jag,noun,jug,,,,,,,,,
jaj,noun,judge,court,judge,,,,,,,
jajem,verb,judge,judge,them,,,,,,,
jajem,verb,charge,charge,battery,charge,wih,crime,,,,
jaket,noun,jacket,,,,,,,,,
jakfrut,noun,jackfruit,,,,,,,,,
jakol,noun,charcoal,,,,,,,,,
jalus,adjective,jealous,,,,,,,,,
jam,verb,jump,,,,,,,,,
jamjam,verb,jump,,,,,,,,,
jampion,noun,champion,,,,,,,,,
jampionpijin,noun,fantail,,,,,,,,,
janel,noun,channel,,,,,,,,,
janis,noun,chance,,,,,,,,,
Japani,noun,Japanese,,,,,,,,,
Japanis,adjective,Japanese,,,,,,,,,
japel,noun,chapel,,,,,,,,,
japlen,noun,chaplain,,,,,,,,,
japta,noun,chapter,,,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
Jarailan,Village,Jarailan,"Sanma,",South,Santo,,,,,,
Jaramaja,Village,Jaramaja,"Sanma,",South,Santo,,,,,,
Jaranatoa,Village,Jaranatoa,"Sanma,",South,Santo,,,,,,
Jaranikey,Village,Jaranikey,"Sanma,",South,Santo,,,,,,
Jaransarere,Village,Jaransarere,"Sanma,",South,Santo,,,,,,
Jaraty,Village,Jaraty,"Sanma,",South,Santo,,,,,,
Jaravolvol,Village,Jaravolvol,"Sanma,",South,Santo,,,,,,
Jarenavsvus,Village,Jarenavsvus,"Sanma,",West,Santo,,,,,,
jas,noun,chest,,,,,,,,,
jas,prev.aux,just,,,,,,,,,
jat,noun,chart,,,,,,,,,
jata,noun,charter,,,,,,,,,
jatarem,verb,charter,,,,,,,,,
jea,noun,chair,,,,,,,,,
jeaman,noun,chairman,,,,,,,,,
Jehova,noun,Jehova's,Witness,,,,,,,,
jek,noun,jack,car,jack,jack,of,hearts,,,,
jek,noun,cheque,,,,,,,,,
jek,noun,check,,,,,,,,,
jekap,verb,check,,,,,,,,,
jekbuk,noun,cheque,book,,,,,,,,
jekem,verb,check,to,check,,,,,,,
jekemap,verb,check,,,,,,,,,
jekin,verb,check,in,,,,,,,,
jekjekem,verb,check,,,,,,,,,
Jekob,noun,Jacob,,,,,,,,,
jem,noun,germ,,,,,,,,,
Jeman,noun,German,,,,,,,,,
Jemes,Village,Jemes,"Malampa,",Central,Malakula,,,,,,
jen,noun,chain,,,,,,,,,
jeneresen,noun,generation,,,,,,,,,
jenereta,noun,generator,,,,,,,,,
Jenesis,noun,Genesis,,,,,,,,,
jenis,verb,change,,,,,,,,,
jenisim,verb,change,to,change,,,,,,,
jenjenisim,verb,change,,,,,,,,,
jenleta,noun,chain,letter,,,,,,,,
jenso,noun,chain,saw,,,,,,,,
Jenuware,noun,January,,,,,,,,,
Jeremaea,noun,Jeremiah,,,,,,,,,
Jereviu,Village,Jereviu,"Sanma,",Big,Bay,,,,,,
Jeriko,noun,Jericho,bible,word,,,,,,,
Jerusalem,Village,Jerusalem,"Malampa,",North,East,Malakula,,,,,
jes,noun,chest,,,,,,,,,
Jese,noun,Jesse,bible,word,,,,,,,
Jeson,noun,Jason,bible,word,,,,,,,
jiam,verb,jump,,,,,,,,,
jiametrik,noun,geometric,,,,,,,,,
jiamfis,noun,dorado,Coryphaena,hippurus,,,,,,,
jibsel,noun,jib,,,,,,,,,
jif,noun,chief,,,,,,,,,
jifkuk,noun,head,chef,,,,,,,,
jifnas,noun,matron,,,,,,,,,
jigso,noun,jigsaw,,,,,,,,,
jik,verb,cheek,give,cheek,sarcastic,,,,,,
jiki,adjective,cheeky,,,,,,,,,
jikim,verb,give,cheek,to,,,,,,,
jikin,noun,chicken,,,,,,,,,
jikinpok,noun,chicken,pox,,,,,,,,
jikinwing,noun,chicken,wing,,,,,,,,
jikjikim,verb,give,cheek,to,,,,,,,
jilisos,noun,chilli,sauce,,,,,,,,
jin,noun,gin,alcoholic,drink,,,,,,,
jinja,noun,ginger,,,,,,,,,
Jinotavara,Village,Jinotavara,"Sanma,",Big,Bay,,,,,,
jintraoses,noun,jeans,,,,,,,,,
jioj,noun,church,,,,,,,,,
jip,adjective,cheap,,,,,,,,,
jips,noun,chips,,,,,,,,,
jiptrak,noun,jeep,,,,,,,,,
jis,noun,cheese,,,,,,,,,
jisas,noun,Jesus,,,,,,,,,
Jisas,noun,Jesus,,,,,,,,,
jisel,noun,chisel,,,,,,,,,
Jiu,noun,Jew,Jewish,person,,,,,,,
jo,noun,jaw,,,,,,,,,
Joana,noun,Joanna,bible,word,,,,,,,
Jodan,noun,Jordan,bible,word,,,,,,,
joen,verb,join,,,,,,,,,
joenem,verb,join,to,join,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
joenjoenem,verb,join,,,,,,,,,
joenkot,noun,joint,court,,,,,,,,
jok,noun,chalk,,,,,,,,,
jok,noun,choke,choke,on,car,,,,,,
jok,verb,choke,to,choke,on,something,swallowed,,,,
joka,noun,joker,,,,,,,,,
jokem,verb,choke,surprise,,,,,,,,
jokjokem,verb,choke,,,,,,,,,
joklet,noun,chocolate,,,,,,,,,
Jona,noun,Jonah,bible,word,,,,,,,
Jopa,noun,Joppa,bible,word,,,,,,,
jopsoe,noun,chop,suey,,,,,,,,
Jordan,Village,Jordan,Valley,"Sanma,",Big,Bay,,,,,
jos,noun,church,,,,,,,,,
Josaea,noun,Josiah,bible,word,,,,,,,
joshaos,noun,church,building,,,,,,,,
Josua,noun,Joshua,bible,word,,,,,,,
Ju,noun,Jewish,,,,,,,,,
Juda,noun,Judah,bible,word,,,,,,,
Judia,noun,Judea,bible,word,,,,,,,
Julae,noun,July,,,,,,,,,
Jun,noun,June,,,,,,,,,
junggam,noun,chewing,gum,,,,,,,,
jus,noun,juice,,,,,,,,,
jusum,verb,choose,to,choose,,,,,,,
jusumaot,verb,select,choose,them,out,,,,,,
ka,noun,car,,,,,,,,,
kabin,noun,cabin,,,,,,,,,
kabine,noun,toilet,,,,,,,,,
kabis,noun,cabbage,,,,,,,,,
kabod,noun,cupboard,,,,,,,,,
kabon,noun,carbon,,,,,,,,,
kabonpepa,noun,carbon,paper,,,,,,,,
kad,noun,card,,,,,,,,,
kadamom,noun,cardamom,Elettaria,cardamomum,,,,,,,
kadfon,noun,phonecard,,,,,,,,,
kae,interjection,hey!,,,,,,,,,
Kaeafas,noun,Caiaphas,bible,word,,,,,,,
kaen,noun,kind,,,,,,,,,
kaenhat,noun,compassion,kind,heart,,,,,,,
kaenkaen,noun,kind,,,,,,,,,
kago,noun,cargo,,,,,,,,,
kagobot,noun,cargo,boat,,,,,,,,
kagosip,noun,cargo,ship,,,,,,,,
kaiak,noun,kayak,,,,,,,,,
kaj,noun,partner,,,,,,,,,
kakae,noun,food,,,,,,,,,
kakao,noun,cocoa,,,,,,,,,
kaki,noun,khaki,,,,,,,,,
Kakola,Village,Kakola,"Shefa,",Mele,,,,,,,
kakros,noun,cockroach,,,,,,,,,
kakrugras,noun,grass,like,spear,grass,,,,,,
kala,noun,colour,,,,,,,,,
kalabus,noun,prison,,,,,,,,,
kalakala,adjective,colourful,,,,,,,,,
Kalala,Village,Kalala,"Shefa,",West,Epi,,,,,,
Kalali,Village,Kalali,"Tafea,",East,Tanna,,,,,,
Kaldoni,noun,New,Caledonia,,,,,,,,
Kaledoni,noun,New,Caledonia,,,,,,,,
kalenda,noun,calendar,,,,,,,,,
kaliko,noun,calico,,,,,,,,,
kalipet,verb,trip,up,,,,,,,,
kalite,adjective,excellent,,,,,,,,,
kalja,noun,culture,,,,,,,,,
kaljoral,adjective,cultural,,,,,,,,,
kalkal,verb,break,in,,,,,,,,
kalkuleta,noun,calculator,,,,,,,,,
kalo,noun,ball-bearing,also,testicle,,,,,,,
kalsong,noun,mens,underpants,,,,,,,,
kaltrae,verb,make,great,effort,without,success,,,,,
kalvari,noun,pulpit,,,,,,,,,
Kalvari,Village,Calvary,"Malampa,",North,East,Malakula,,,,,
kam,verb,come,,,,,,,,,
Kamalbakeo,Village,Kamalbakeo,"Penama,",Lolowai,-,Longana,,,,,
Kamalia,Village,Kamalia,Lao,"Penama,",North,Maewo,,,,,
kamaot,verb,come,out,,,,,,,,
kambak,verb,return,come,back,,,,,,,
kamdaon,verb,come,down,,,,,,,,
kamel,noun,camel,Camel,cigarettes,,,,,,,
kamera,noun,camera,,,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
Kamil,Village,Yatakwas,Kamil,"Tafea,",West,Tanna,,,,,
kamiong,noun,truck,,,,,,,,,
kamkros,verb,come,across,,,,,,,,
kamon,interjection,come,on!,,,,,,,,
kampani,noun,company,,,,,,,,,
kampas,noun,compass,,,,,,,,,
kampen,noun,political,campaign,,,,,,,,
kampoven,noun,camp,oven,,,,,,,,
kamtru,verb,arrive,,,,,,,,,
kan,noun,vagina,,,,,,,,,
Kanak,noun,Melanesian,from,New,Caledonia,,,,,,
kanal,noun,channel,,,,,,,,,
Kanal,noun,Santo,,,,,,,,,
kandel,noun,candle,,,,,,,,,
kandeltri,noun,castor,oil,plant,,,,,,,
kandidet,noun,candidate,,,,,,,,,
Kandilivu,Village,Kandilivu,"Penama,",Lombaha,-,Lolovinue,,,,,
kanduit,verb,unable,to,do,,,,,,,
kanelvet,interjection,what,can,be,done,about,it!,,,,
kaneri,noun,cannery,,,,,,,,,
kanon,noun,direct,hit,,,,,,,,
kanopi,noun,canopy,,,,,,,,,
kansa,noun,cancer,,,,,,,,,
kansel,verb,cancelled,,,,,,,,,
kanselem,verb,cancel,,,,,,,,,
kantri,noun,country,,,,,,,,,
kanwis,noun,canvas,,,,,,,,,
kao,noun,cow,,,,,,,,,
kao,verb,lie,flat,,,,,,,,
kaoboe,noun,cowboy,,,,,,,,,
kaoboefis,noun,butterfly,bream,,,,,,,,
kaofis,noun,dugong,,,,,,,,,
kaoj,noun,rubber,washer,for,tap,or,pump,,,,
kaoju,noun,garden,hose,,,,,,,,
Kaonameiken,Village,Kaonameiken,"Tafea,",North,Tanna,,,,,,
kaonem,verb,credit,credit,purchase,,,,,,,
kaonsel,noun,council,,,,,,,,,
kaonta,noun,counter,,,,,,,,,
kaontem,verb,count,,,,,,,,,
kaontri,noun,country,,,,,,,,,
kaori,noun,kauri,timber,timber,,,,,,,
kaori,noun,cowrie,shell,,,,,,,,
kaorisel,noun,cowrie,shell,,,,,,,,
kap,noun,cup,,,,,,,,,
kap,noun,cap,,,,,,,,,
kapa,noun,roofing,iron,,,,,,,,
Kapadosia,noun,Cappadocia,bible,word,,,,,,,
Kapaneam,noun,Capernaum,bible,word,,,,,,,
kapenta,noun,carpenter,,,,,,,,,
kapod,noun,cupboard,,,,,,,,,
kapod,noun,kapok,tree,,,,,,,,
kapoktri,noun,kapok,tree,,,,,,,,
kapsaedem,verb,tip,over,,,,,,,,
kapsaet,verb,tip,over,,,,,,,,
kapsaetem,verb,tip,over,,,,,,,,
kapsaetemaot,verb,tip,"out,",pour,out,,,,,,
kaptel,noun,capital,capital,city,,,,,,,
kapten,noun,captain,,,,,,,,,
kar,noun,car,,,,,,,,,
karaf,noun,carafe,,,,,,,,,
karakara,Village,karakara,"Sanma,",South,Santo,,,,,,
karasin,noun,kerosine,,,,,,,,,
karekil,verb,injured,,,,,,,,,
karem,verb,carry,,,,,,,,,
karemaot,verb,take,"off,",take,out,,,,,,
kari,noun,curry,,,,,,,,,
Kari,Village,Moru,Kari,"Sanma,",South,Santo,,,,,
karier,noun,gravel,,,,,,,,,
karikulum,noun,curriculum,,,,,,,,,
karikyulum,noun,curriculum,,,,,,,,,
karipaoda,noun,curry,powder,,,,,,,,
Karipaoda,noun,Cappadocia,bible,word,,,,,,,
karong,noun,trevalley,,,,,,,,,
karot,noun,carrot,,,,,,,,,
karsak,verb,get,waylaid,,,,,,,,
karsin,noun,kerosine,,,,,,,,,
kartong,noun,carton,,,,,,,,,
kas,noun,cash,,,,,,,,,
kasaot,verb,pay,full,price,,,,,,,
kasbokis,noun,cashbox,,,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
kasem,verb,"get,","receive,",obtain,You,kasem?,You,get,it?,,
kasen,noun,cousin,,,,,,,,,
kaset,noun,cassette,,,,,,,,,
kasetoel,noun,castor,oil,plant,,,,,,,
kasi,noun,"bra,",Tannese,person,,,,,,,
kasino,noun,casino,,,,,,,,,
kasis,noun,cassia,,,,,,,,,
kaskad,noun,waterfall,cascade,,,,,,,,
kaskrut,noun,snack,,,,,,,,,
kasmane,noun,cash,,,,,,,,,
kaspalatet,interjection,don?t,worry,about,it,,,,,,
kasroel,noun,castor,oil,plant,,,,,,,
kastedapol,noun,custard,apple,,,,,,,,
kastom,noun,custom,customs,department,,,,,,,
kastoma,noun,customer,,,,,,,,,
kat,noun,cart,,,,,,,,,
kat,verb,cut,,,,,,,,,
katapila,noun,caterpillar,,,,,,,,,
katedral,noun,cathedral,,,,,,,,,
katelfis,noun,cuttlefish,,,,,,,,,
katelget,noun,cattle,grid,,,,,,,,
katem,verb,cut,,,,,,,,,
katemaot,verb,cut,out,,,,,,,,
katemap,verb,cut,up,,,,,,,,
katemdaon,verb,cut,down,,,,,,,,
katikati,noun,fundraising,card,game,,,,,,,
Katinaluluiken,Village,Katinaluluiken,"Tafea,",West,Tanna,,,,,,
kating,noun,kava,variety,,,,,,,,
katkat,verb,"cut,",chop,,,,,,,,
katkatem,verb,chop,,,,,,,,,
katkros,verb,go,across,,,,,,,,
Katolik,noun,Catholic,,,,,,,,,
katon,noun,carton,,,,,,,,,
katrij,noun,cartridge,,,,,,,,,
katsot,verb,unable,to,finish,,,,,,,
katun,noun,cartoon,,,,,,,,,
kavaba,noun,kava,bar,,,,,,,,
kavendes,noun,Cavendish,banana,variety,,,,,,,
kavet,verb,crave,,,,,,,,,
kavetem,verb,crave,,,,,,,,,
kavika,noun,Malay,apple,,,,,,,,
kavremap,verb,cover,up,,,,,,,,
kawem,verb,knock,unconscious,,,,,,,,
Kayoayo,Village,Lownap,Kayoayo,"Tafea,",West,Tanna,,,,,
kea,verb,care,,,,,,,,,
keis,noun,case,,,,,,,,,
kek,noun,cake,,,,,,,,,
Kellai,Village,Kellai,"Malampa,",South,Paama,,,,,,
kemikel,noun,chemical,,,,,,,,,
Kenan,noun,Canaan,bible,word,,,,,,,
kenu,noun,canoe,,,,,,,,,
kenutri,noun,canoe,tree,,,,,,,,
Kerembei,Village,Kerembei,"Penama,",North,Maewo,,,,,,
Kerembitia,Village,Kerembitia,"Torba,",Vanua,Lava,,,,,,
Keren,Village,Keren,Tavui,"Sanma,",South,Santo,,,,,
kerena,Village,kerena,"Sanma,",West,Santo,,,,,,
Kerepua,Village,Kerepua,"Sanma,",West,Santo,,,,,,
Kerevinompu,Village,Kerevinompu,"Sanma,",West,Santo,,,,,,
Kervalise,Village,Kervalise,"Sanma,",South,Santo,,,,,,
kes,noun,case,packing,case,,,,,,,
kesontral,noun,French,treasury,,,,,,,,
ketel,noun,kettle,,,,,,,,,
Keyembak,Village,Keyembak,"Torba,",Vanua,Lava,,,,,,
ki,noun,key,,,,,,,,,
kibod,noun,keyboard,,,,,,,,,
kidni,noun,kidney,,,,,,,,,
kijin,noun,kitchen,,,,,,,,,
kik,verb,kick,,,,,,,,,
kikikim,verb,kick,,,,,,,,,
kikim,verb,kick,to,kick,,,,,,,
kikimaot,verb,kick,out,,,,,,,,
kikimap,verb,exorcise,,,,,,,,,
kil,noun,injury,,,,,,,,,
kil,noun,keel,,,,,,,,,
kilim,noun,"hit,",kill,to,"kill,",to,hit,,,,
kilimaot,verb,wipe,"out,",knock,out,,,,,,
kilimbak,verb,kill,oneself,,,,,,,,
kilimdaon,verb,reduce,,,,,,,,,
kilkilim,verb,"hit,",kill,,,,,,,,
kilkilimaot,verb,wipe,"out,",knock,out,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
kilkilimdaon,verb,reduce,,,,,,,,,
kilo,noun,kilogram,,,,,,,,,
kilometa,noun,kilometre,,,,,,,,,
kilomita,noun,kilometre,,,,,,,,,
kilot,noun,ladies,panties,,,,,,,,
kinda,noun,preschool,,,,,,,,,
kindagaten,noun,preschool,,,,,,,,,
kingfaol,noun,bird,,,,,,,,,
kingfis,noun,kingfish,,,,,,,,,
kios,noun,"kiosk,",round,house,,,,,,,
kip,verb,keep,,,,,,,,,
kipim,verb,keep,,,,,,,,,
kirap,verb,get,up,,,,,,,,
kirapem,verb,get,up,,,,,,,,
kirkirap,verb,get,up,,,,,,,,
kirkirapem,verb,get,up,,,,,,,,
kis,verb,kiss,,,,,,,,,
kisim,verb,kiss,to,kiss,,,,,,,
kiskisim,verb,kiss,,,,,,,,,
Kisule,Village,Kisule,"Sanma,",South,Santo,,,,,,
kitkit,verb,draw,(in,sport),,,,,,,
Kitow,Village,Kitow,"Tafea,",East,Tanna,,,,,,
klab,noun,club,,,,,,,,,
klaem,verb,climb,,,,,,,,,
klaemap,verb,climb,up,,,,,,,,
klaemdaon,verb,climb,down,,,,,,,,
klaj,noun,clutch,,,,,,,,,
klak,noun,clerk,of,court,,,,,,,
klaket,noun,"thongs,",jandals,,,,,,,,
klakson,noun,horn,of,vehicle,,,,,,,
klamsel,noun,clam,,,,,,,,,
klaod,noun,cloud,,,,,,,,,
klapem,verb,clap,to,clap,,,,,,,
klaphan,verb,clap,clap,hands,,,,,,,
klas,noun,class,grade,,,,,,,,
klasmen,noun,league,ladder,in,sport,,,,,,
klasrum,noun,classroom,,,,,,,,,
klaswok,noun,classwork,,,,,,,,,
Kleitaleiken,Village,Kleitaleiken,"Tafea,",West,Tanna,,,,,,
kleksen,noun,collection,,,,,,,,,
klem,noun,claim,,,,,,,,,
klemem,verb,claim,to,claim,,,,,,,
klepot,noun,clay,pot,,,,,,,,
kleva,noun,clairvoyant,,,,,,,,,
klevaman,noun,clairvoyant,,,,,,,,,
klia,adjective,clear,,,,,,,,,
kliarem,verb,clear,to,clear,,,,,,,
klif,noun,cliff,,,,,,,,,
klik,verb,click,,,,,,,,,
klin,adjective,clean,,,,,,,,,
klinik,noun,clinic,,,,,,,,,
klinim,verb,clean,to,clean,,,,,,,
klinimaot,verb,clean,out,,,,,,,,
klinklinim,verb,clean,,,,,,,,,
klirim,verb,clear,out,,,,,,,,
klok,noun,clock,,,,,,,,,
kloklosap,adverb,close,together,,,,,,,,
klos,noun,clothes,,,,,,,,,
klos,verb,closed,,,,,,,,,
klosap,adv.prep,near,close,,,,,,,,
klosem,verb,close,,,,,,,,,
klosis,noun,toilet,,,,,,,,,
klospin,noun,clothes,pegs,,,,,,,,
ko,noun,core,,,,,,,,,
kobra,noun,cobra,,,,,,,,,
kod,noun,code,,,,,,,,,
koel,noun,coil,,,,,,,,,
kof,verb,cough,,,,,,,,,
kofe,noun,coffee,,,,,,,,,
kofi,noun,coffee,,,,,,,,,
kofkof,verb,cough,,,,,,,,,
kofol,noun,corporal,,,,,,,,,
koja,noun,coach,,,,,,,,,
kok,noun,penis,,,,,,,,,
kok,noun,cola,drink,,,,,,,,
koka,noun,cola,drink,,,,,,,,
kokakola,noun,Coca,Cola,,,,,,,,
kokbun,noun,erection,,,,,,,,,
kokgras,noun,male,pubic,hair,,,,,,,
kokias,noun,shell,,,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
koking,noun,caulking,prevents,leaks,in,ships,,,,,
kokmit,noun,foreskin,,,,,,,,,
kokonas,noun,coconut,,,,,,,,,
kokot,noun,large,aluminium,saucepan,,,,,,,
koksen,noun,coxswain,steers,boat,,,,,,,
kokskin,noun,foreskin,,,,,,,,,
koktel,noun,cocktail,,,,,,,,,
kol,noun,coal,,,,,,,,,
kol,noun,call,,,,,,,,,
kol,noun,cold,,,,,,,,,
Kole,Village,Kole,1,or,Kole,2,"Sanma,",East,Santo,,
kolem,verb,call,,,,,,,,,
kolget,noun,colgate,toothpaste,,,,,,,,
koljisel,noun,cold,chisel,,,,,,,,
kolkol,adjective,cold,,,,,,,,,
kolman,noun,pressure,lamp,,,,,,,,
koloeni,interjection,wow!,,,,,,,,,
kolokoloeni,interjection,wow!,,,,,,,,,
Kolosi,noun,Colossae,bible,word,,,,,,,
kolrum,noun,cold,store,,,,,,,,
kolsingglet,noun,light,jacket,,,,,,,,
kolsot,noun,light,jacket,,,,,,,,
kolta,noun,bitumen,,,,,,,,,
koltaem,noun,dry,season,cold,time,,,,,,
koltarem,verb,seal,road,,,,,,,,
koltraoses,noun,track,pants,,,,,,,,
kolwota,noun,cold,water,,,,,,,,
kom,noun,comb,,,,,,,,,
komem,verb,comb,,,,,,,,,
Komerana,Village,Komerana,"Shefa,",West,Epi,,,,,,
kominis,noun,communist,,,,,,,,,
komisa,noun,commissar,,,,,,,,,
komiti,noun,committee,,,,,,,,,
komitim,verb,commit,commit,a,crime,,,,,,
komkomem,verb,comb,,,,,,,,,
kompea,verb,compare,,,,,,,,,
komperem,verb,compare,,,,,,,,,
kompiuta,noun,computer,,,,,,,,,
komplen,verb,complain,,,,,,,,,
kompos,noun,compass,,,,,,,,,
komposem,verb,compose,,,,,,,,,
kompresa,noun,compressor,jackhammer,,,,,,,,
komtri,noun,boxwood,tree,,,,,,,,
komunike,noun,press,release,,,,,,,,
komuniti,noun,community,,,,,,,,,
komyuniti,noun,community,,,,,,,,,
kon,noun,corn,,,,,,,,,
